"CaseID","Survey","Age","Sex","HispanicLatino","Race","Race_1","Race_2","Race_3","Race_4","Race_5","Race_6"
"Survey1Emerging000236","S1",21,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000237","S1",20,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000238","S1",23,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000239","S1",20,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Emerging000240","S1",18,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000241","S1",18,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000242","S1",21,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000243","S1",19,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000244","S1",21,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000245","S1",23,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000246","S1",20,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000247","S1",23,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000248","S1",25,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000249","S1",24,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000250","S1",22,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Emerging000251","S1",23,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000252","S1",21,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000253","S1",20,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000254","S1",20,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000255","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000256","S1",24,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000257","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000258","S1",21,1,1,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000259","S1",25,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000260","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000261","S1",25,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000262","S1",21,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000263","S1",23,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000264","S1",24,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000265","S1",22,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000266","S1",19,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000267","S1",25,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000268","S1",20,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Emerging000269","S1",20,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000270","S1",19,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000271","S1",19,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000272","S1",24,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000273","S1",25,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000274","S1",20,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000275","S1",24,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000276","S1",23,1,0,"Multiple races",0,0,0,1,1,0
"Survey1Emerging000277","S1",19,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Emerging000278","S1",24,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000279","S1",24,-1,1,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000280","S1",18,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000281","S1",21,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000282","S1",18,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000283","S1",24,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000284","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000285","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000286","S1",23,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000287","S1",20,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000288","S1",20,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000289","S1",23,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000290","S1",23,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000291","S1",19,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000292","S1",25,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000293","S1",23,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000294","S1",25,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Emerging000295","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000296","S1",22,1,0,"Multiple races",1,1,0,0,0,0
"Survey1Emerging000297","S1",25,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000298","S1",18,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000299","S1",21,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000300","S1",18,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000301","S1",24,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000302","S1",22,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Emerging000303","S1",19,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000304","S1",24,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000305","S1",19,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000306","S1",22,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000307","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000308","S1",19,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000309","S1",20,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000310","S1",24,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000311","S1",21,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000312","S1",23,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000313","S1",21,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000314","S1",25,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000315","S1",21,1,1,"Choose one or more races that you consider yourself to be. - Native Hawaiian or Pacific Islander",0,0,0,0,1,0
"Survey1Emerging000316","S1",24,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000317","S1",23,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000318","S1",25,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000319","S1",24,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000320","S1",24,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000321","S1",25,1,0,"Multiple races",1,1,1,0,0,0
"Survey1Emerging000322","S1",24,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000323","S1",20,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000324","S1",21,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000325","S1",23,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000326","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000327","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000328","S1",24,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000329","S1",20,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000330","S1",22,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Emerging000331","S1",21,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000332","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000333","S1",21,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000334","S1",18,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000335","S1",20,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000336","S1",24,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000337","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000338","S1",25,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000339","S1",19,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Emerging000340","S1",23,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Emerging000341","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000342","S1",22,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000343","S1",20,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000344","S1",20,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000345","S1",25,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000346","S1",20,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000347","S1",22,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000348","S1",23,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Emerging000349","S1",23,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
